creator,has_child,node_create_time,node_token,node_type,obj_create_time,obj_edit_time,obj_token,obj_type,origin_node_token,origin_space_id,owner,parent_node_token,space_id,title,is_downloaded
ou_7503732b407ab8916c7677d2462c6efd,False,1677745226,wikcnRcMNdJkxY6uYX64eR7Uzjb,origin,1677745226,1677750647,UP2idewdYoag72xMNLScBkwPnOf,docx,wikcnRcMNdJkxY6uYX64eR7Uzjb,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnazqqSJgjhyO8vmgBTJJX4f,7147998247192494108,第二轮硬件测试,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677750562,wikcnaVa4Yaz1qLOLXv2w2z9Egb,origin,1677750562,1677750577,QKdkdi3TnoEr2ex7nt7cI5QvnWh,docx,wikcnaVa4Yaz1qLOLXv2w2z9Egb,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnazqqSJgjhyO8vmgBTJJX4f,7147998247192494108,测试问题跟踪记录表,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677750624,wikcn8yV9oilg2iYuCUmVXwJZYb,origin,1677750624,1677752239,XMQRdfWiwovf3ixiy6jcZ3Lrngb,docx,wikcn8yV9oilg2iYuCUmVXwJZYb,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnazqqSJgjhyO8vmgBTJJX4f,7147998247192494108,性能测试,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677752268,wikcnp662B6p5K7qO7f9jiGQdah,origin,1677752268,1677752305,TlledVtGRoz0w3xY5ixcKThEnoc,docx,wikcnp662B6p5K7qO7f9jiGQdah,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnazqqSJgjhyO8vmgBTJJX4f,7147998247192494108,研发自测,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677745137,wikcn7XFpYatUOB717vYxDx3gth,origin,1677745137,1677745191,ZvL8dZf4zoEu7SxHzwKclp8Inbh,docx,wikcn7XFpYatUOB717vYxDx3gth,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnxoV8ve5BLOV7QF6Nlr2kBh,7147998247192494108,60V供电方案,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677745199,wikcnLujfT7EaNMi8DOlGWDr6eg,origin,1677745199,1677745220,KYdidJJJEo8toXxdejzcmw5SnZc,docx,wikcnLujfT7EaNMi8DOlGWDr6eg,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnxoV8ve5BLOV7QF6Nlr2kBh,7147998247192494108,48V供电方案,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677752847,wikcnGpUbVX0n9ZhGTYkDL9Or1e,origin,1677752847,1677752864,DlDjdatFRovetAxdEAdcXG5unvg,docx,wikcnGpUbVX0n9ZhGTYkDL9Or1e,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcncsZnSN00rmJUfxlTrc2x2g,7147998247192494108,昊志,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677752869,wikcn18g0y9SnjNF0u4RHaQTbMg,origin,1677752869,1677752899,V0VTd3GTyo4BUlxrUvDcPNDrnMc,docx,wikcn18g0y9SnjNF0u4RHaQTbMg,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcncsZnSN00rmJUfxlTrc2x2g,7147998247192494108,上海交大,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677751913,wikcnoeGAB1Bcyjp5sfC66yv6Ae,origin,1677751913,1677751943,Nrvgdmzyhos1Ykx1ayEcLwvCnLb,docx,wikcnoeGAB1Bcyjp5sfC66yv6Ae,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnzRhgc3HIla4SRZlLSPMZic,7147998247192494108,硬件生产文件,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677751890,wikcntYanNhCNZrVJu4jL7Hqx8Z,origin,1677751890,1677751904,I3CEdosYdouetzxHOrFcVZEennS,docx,wikcntYanNhCNZrVJu4jL7Hqx8Z,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnzRhgc3HIla4SRZlLSPMZic,7147998247192494108,结构生产文件,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1679369533,wikcnHpFJYFLvVpgJVnP8kWKRGb,origin,1679369533,1679477842,Rpmzd4CMvozNRJxEDAHcnKounch,docx,wikcnHpFJYFLvVpgJVnP8kWKRGb,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20230321-DR1丝印&线缆确认会议纪要,2.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677742721,wikcnFejJ7RMwFWL8sFRn0lvUEd,origin,1677742721,1678071106,M0hgdVR0loVBsdx52uOcMY9CnRA,docx,wikcnFejJ7RMwFWL8sFRn0lvUEd,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20230215-DR L3 PCB板评审会（抱闸问题优化）,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677742741,wikcn5tzc72pawmYjf1BW4IGCfg,origin,1677742741,1679305341,FFC6dJDfyoLdrQxw4B9ctBiFnMh,docx,wikcn5tzc72pawmYjf1BW4IGCfg,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20230320-DF1原型方案讨论,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677742776,wikcnm3iXDAG1jzBQTBNNvMuCne,origin,1677742776,1677743886,CKWFdDmyeoU1Anx1oyLcl8JonLf,docx,wikcnm3iXDAG1jzBQTBNNvMuCne,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20221021-环形改版、生产会议（第二次UT）,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677742813,wikcn97HZGwJ8K9PhYpHC2PjJxg,origin,1677742813,1677744130,K0ChdNTKAoBppBxxMczcEb8Jnag,docx,wikcn97HZGwJ8K9PhYpHC2PjJxg,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20221017-环形改版方案讨论 &flex-r Bom变更 会议,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677742836,wikcnY4ydCAhNUFcsFuKjEM87ge,origin,1677742836,1677744323,LiowdHIEoo1mb3xjU1KcUAaOnif,docx,wikcnY4ydCAhNUFcsFuKjEM87ge,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20220111-环形驱动器项目研发迭代讨论会,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677742913,wikcnGXWgDeDidxDB6ivBQBOnzL,origin,1677742913,1677744409,HWZ9diVFiokGOZx8hAqck239nWh,docx,wikcnGXWgDeDidxDB6ivBQBOnzL,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20221008-方案书模板讨论及各阶段输入输出材料确认会,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677742945,wikcnxUEJlJwo86jxdqJlaMLosh,origin,1677742945,1677744505,AF4pdDI77oHVZSxI7d3c7ETrnbc,docx,wikcnxUEJlJwo86jxdqJlaMLosh,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20220929-环形驱动器项目周会&技术方案书和原理样机评审会（第一次UT）,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677742971,wikcnMaSwxceeoY1BDaBkh7lFng,origin,1677742971,1677744592,LjH6duc22oKqHrx4AlQc7ytenWe,docx,wikcnMaSwxceeoY1BDaBkh7lFng,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20220922-环形驱动器项目周会,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677743013,wikcnLviift62DyN6PmibuShDAe,origin,1677743013,1677744649,AxRudP9eAo4HFAxmhTDcIN7fn3g,docx,wikcnLviift62DyN6PmibuShDAe,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20220802-环形驱动器-结构问题评审,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1677745331,wikcnUK6KwUS8DOZS2vfBCnnkCE,origin,1677745331,1677747334,FCAWdyZV5ozFTyxrDaPc9NSwn0M,docx,wikcnUK6KwUS8DOZS2vfBCnnkCE,7147998247192494108,ou_a753179085cd683f578489a415f7052f,wikcnLzUlPOFJEpURp2qfT5bSFg,7147998247192494108,20220808-环形 电流环带宽、内外环控制共震问题会议,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1665373187,wikcntBwUHTUzZtZiMr0ylYrA5e,origin,1665373187,1669876631,doxcnJE3QvbL1o2DGhvGZhjivCf,docx,wikcntBwUHTUzZtZiMr0ylYrA5e,7152722499120545796,ou_a753179085cd683f578489a415f7052f,nan,7152722499120545796,DN1-22007-项目各阶段输入输出文档清单 ,2.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678068438,wikcna5d9R4o6cDQWB0LaTR9z7d,origin,1678068438,1678068461,IzEddIS2tox9Zhxg82tcL2konWh,docx,wikcna5d9R4o6cDQWB0LaTR9z7d,7152722499120545796,ou_a753179085cd683f578489a415f7052f,nan,7152722499120545796,项目文档分类,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678070891,wikcnQ1lbsVDAInTH5dqukuYWEe,origin,1678070891,1678070931,JTSBddFu8oZeImxu97DcTjJbnRc,docx,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,ou_a753179085cd683f578489a415f7052f,nan,7152722499120545796,项目会议记录,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1666835958,wikcn0tI4B4YJZ4WL0cLXyr9seg,origin,1666835958,1666924674,shtcnilP4z3Al0YIxRTu0RPyIsh,sheet,wikcn0tI4B4YJZ4WL0cLXyr9seg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcntBwUHTUzZtZiMr0ylYrA5e,7152722499120545796,白银系列（DN1）产品发布checklist,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1666248011,wikcng6hWltY588HmuNnf7dpXsf,origin,1666248011,1677651797,shtcnfPNcjx4cputnPHBG4jf6rc,sheet,wikcng6hWltY588HmuNnf7dpXsf,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcntBwUHTUzZtZiMr0ylYrA5e,7152722499120545796,DN1-22007--项目相关方清单,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678068468,wikcn7zYVQ5JaulYaHqTPEWh631,origin,1678068468,1678069825,AXQddCt90ou0LtxPJRpcIxnhnyh,docx,wikcn7zYVQ5JaulYaHqTPEWh631,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcna5d9R4o6cDQWB0LaTR9z7d,7152722499120545796,产品,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678069816,wikcnekSxLvhjFqOheJGskiEzfd,origin,1678069816,1678070226,ECFndvWjto3sfEx33B7chrNEnvc,docx,wikcnekSxLvhjFqOheJGskiEzfd,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcna5d9R4o6cDQWB0LaTR9z7d,7152722499120545796,开发,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678069927,wikcngSajZ3vNYs4lA4QnIAUvig,origin,1678069927,1678070224,C0kldrM1aocLyuxvoNCcRadxn1e,docx,wikcngSajZ3vNYs4lA4QnIAUvig,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcna5d9R4o6cDQWB0LaTR9z7d,7152722499120545796,测试,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678069881,wikcn6LVGAIi4kOD1nHOSO7yTDb,origin,1678069881,1678070666,D04KdTGJdox2NYx2ceAcr4Xhngd,docx,wikcn6LVGAIi4kOD1nHOSO7yTDb,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcna5d9R4o6cDQWB0LaTR9z7d,7152722499120545796,技术支持,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070711,wikcntW17ENxB5LNCF8Rv7nD6Dg,origin,1678070711,1678070721,MSckd6Qx1oZ97txDMg5ccPHAnr4,docx,wikcntW17ENxB5LNCF8Rv7nD6Dg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcna5d9R4o6cDQWB0LaTR9z7d,7152722499120545796,工装,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678069893,wikcnkg3hAkWG5lxIUmLWtepQ7d,origin,1678069893,1678070776,WzPNdNYzho6Vp4xeoxqcOH44ncl,docx,wikcnkg3hAkWG5lxIUmLWtepQ7d,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcna5d9R4o6cDQWB0LaTR9z7d,7152722499120545796,生产,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070875,wikcnldXKix2urqzHqe0iEbp9Nc,origin,1678070875,1678070881,Q8NqdoWPKoq5d8xRV9DcJwbAnje,docx,wikcnldXKix2urqzHqe0iEbp9Nc,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcna5d9R4o6cDQWB0LaTR9z7d,7152722499120545796,质量,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678068525,wikcnP291hMFDZDQdL4VMU2n3Zc,origin,1678068525,1678069491,L8oNdhDxWoSoOQxq5QHcDH5Pn4c,docx,wikcnP291hMFDZDQdL4VMU2n3Zc,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcn7zYVQ5JaulYaHqTPEWh631,7152722499120545796,PRD,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678068499,wikcnWff5d1XscKHLiHzS7BH6Jb,origin,1678068499,1678069591,JGI0dJBpmo8DS1xaWKLckuw8njb,docx,wikcnWff5d1XscKHLiHzS7BH6Jb,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcn7zYVQ5JaulYaHqTPEWh631,7152722499120545796,硬件使用手册,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678069608,wikcn11O574CsORpIshJO5946zd,origin,1678069608,1678069793,PPXcd1UjAoIgyqxg7IMcBxjtnBg,docx,wikcn11O574CsORpIshJO5946zd,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcn7zYVQ5JaulYaHqTPEWh631,7152722499120545796,行业分析&竞品调研,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678172836,wikcn8IGuemtbScqYzZuVKZ5ACg,origin,1678172836,1678172836,boxcn0BkwIC7zIdjcQRwc4qBc7d,file,wikcn8IGuemtbScqYzZuVKZ5ACg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcn11O574CsORpIshJO5946zd,7152722499120545796,G1.1 MRD市场分析-白银系列DN.doc,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1671589857,wikcnBNxoYtTEr8yAALSEFhJXTe,origin,1671589857,1671590260,I3TedMAZ4oeicfxu7VDczitTnGe,docx,wikcnBNxoYtTEr8yAALSEFhJXTe,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnekSxLvhjFqOheJGskiEzfd,7152722499120545796,DN1-产品总体技术方案书,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678069987,wikcnELtMfSlCoy3iC6ROxHBO2c,origin,1678069987,1678172783,Ts4KdkjIdoJx00xKJyIc803Knbb,docx,wikcnELtMfSlCoy3iC6ROxHBO2c,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnekSxLvhjFqOheJGskiEzfd,7152722499120545796,硬件设计说明书,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070090,wikcnYqMT88r85lTkOnEg7uEMmg,origin,1678070090,1678070104,Hsn2d7rt9owW5QxYU6zc4GmMnng,docx,wikcnYqMT88r85lTkOnEg7uEMmg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnekSxLvhjFqOheJGskiEzfd,7152722499120545796,软件设计说明书,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678070133,wikcnPYWGkSu6kNS3wKFOr0t5de,origin,1678070133,1678070160,H5LcdJe0UopVW7xghXpcQ7xQnoh,docx,wikcnPYWGkSu6kNS3wKFOr0t5de,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnekSxLvhjFqOheJGskiEzfd,7152722499120545796,结构设计说明书,1.0
ou_46ee34469b3ee9c5071af89d73765ff2,False,1668130693,wikcnyfhCL2e6HyNFEycGEqQUnb,origin,1668130693,1668130880,G3qYdRmsBoXR0ax4xcxcO9rWnrf,docx,wikcnyfhCL2e6HyNFEycGEqQUnb,7152722499120545796,ou_46ee34469b3ee9c5071af89d73765ff2,wikcnekSxLvhjFqOheJGskiEzfd,7152722499120545796,白银线缆文档,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678172805,wikcnGNpk0oqjRAhP1J1A4OEsRd,origin,1678172805,1678172805,boxcn7efjnLbw7Jc0qxiprPpgZb,file,wikcnGNpk0oqjRAhP1J1A4OEsRd,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnELtMfSlCoy3iC6ROxHBO2c,7152722499120545796,白银系列（项目名称)_产品设计方案.docx,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678172938,wikcnHWljQTTFnpLBC6glV0OlNc,origin,1678172938,1678172939,boxcng791tVKG219BQI3PlaL9lf,file,wikcnHWljQTTFnpLBC6glV0OlNc,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnELtMfSlCoy3iC6ROxHBO2c,7152722499120545796,白银项目_单板电路接口定义&设计规格.docx,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678172359,wikcnZrGu7TZKGGGjgh4vaQI2gf,origin,1678172359,1678172370,Cge2dXF5ooJln6xpgaScNmw9n0f,docx,wikcnZrGu7TZKGGGjgh4vaQI2gf,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnPYWGkSu6kNS3wKFOr0t5de,7152722499120545796,热仿真报告,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678172395,wikcnJgknc6w266usKUh5nqTq0g,origin,1678172395,1678172408,YUXcdcLEqordmUxCC7ScdhJ1nIg,docx,wikcnJgknc6w266usKUh5nqTq0g,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnPYWGkSu6kNS3wKFOr0t5de,7152722499120545796,螺丝位置应力分析,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678172538,wikcntiP7rjlT4AsRFjwltBvoud,origin,1678172538,1678172558,Cio3d3qjBoUD3LxFMeHcq36fnud,docx,wikcntiP7rjlT4AsRFjwltBvoud,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnPYWGkSu6kNS3wKFOr0t5de,7152722499120545796,白银DN结构需求描述文档,1.0
ou_7503732b407ab8916c7677d2462c6efd,True,1678070299,wikcnAkcPflSrHCTyOvQ1zKXkZg,origin,1678070299,1678155960,VLZJdxp4oojNLTxfN7Zczc85n6c,docx,wikcnAkcPflSrHCTyOvQ1zKXkZg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcngSajZ3vNYs4lA4QnIAUvig,7152722499120545796,DN第一轮测试,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070499,wikcnoDFJPeXRsJr47joe7ze7Ke,origin,1678070499,1678070609,ONWvd3LgSoKnqtxPMygcaVeRnSh,docx,wikcnoDFJPeXRsJr47joe7ze7Ke,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcngSajZ3vNYs4lA4QnIAUvig,7152722499120545796,白银DN第二轮（UT）测试,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070125,wikcnpRtMShg9BhRsB3teLpHjqg,origin,1678070125,1678172316,XX0udevw2oywB1xZ8ZzcYZ4Dnnh,docx,wikcnpRtMShg9BhRsB3teLpHjqg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcngSajZ3vNYs4lA4QnIAUvig,7152722499120545796,温升测试,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678172510,wikcniZh18ff1MdU3U7JU8ZhCdh,origin,1678172510,1678172528,ZCu0dAu7Xo2vthxCxiGcjtGMnRe,docx,wikcniZh18ff1MdU3U7JU8ZhCdh,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcngSajZ3vNYs4lA4QnIAUvig,7152722499120545796,白银（更换MOS管）回归测试,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678172915,wikcnzZZ3TXETzKB2enMSwJpmhg,origin,1678172915,1678172915,boxcnb6MUxZlwAIyMSxWdP6xrch,file,wikcnzZZ3TXETzKB2enMSwJpmhg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcngSajZ3vNYs4lA4QnIAUvig,7152722499120545796,伺服驱动器-硬件测试标准-适用性筛选表-李远航-20220418.xlsx,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070334,wikcnuOQ8jQ1ujlX5ChFSAncbBf,origin,1678070334,1678070349,ALlWdphLIoDjwYxgUApcUX2gnEb,docx,wikcnuOQ8jQ1ujlX5ChFSAncbBf,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnAkcPflSrHCTyOvQ1zKXkZg,7152722499120545796,DN1测试计划,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070354,wikcnWIVMicZ4xrZZBZVsgkhLUf,origin,1678070354,1678070433,AFEndtNSkoZmvpxEODEcMTpAnab,docx,wikcnWIVMicZ4xrZZBZVsgkhLUf,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnAkcPflSrHCTyOvQ1zKXkZg,7152722499120545796,DN1测试方案,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070374,wikcn8oT7hgBnay9d7QRtLvf9Yf,origin,1678070374,1678070481,T1wqdtXdzomGQExIZCuct1f3nib,docx,wikcn8oT7hgBnay9d7QRtLvf9Yf,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnAkcPflSrHCTyOvQ1zKXkZg,7152722499120545796,白银DN1测试报告,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070780,wikcnPR8Rq5SrdCX6iFXDbYI9sc,origin,1678070780,1678070839,OVcGd91QCotboSxxUWUcLU4knof,docx,wikcnPR8Rq5SrdCX6iFXDbYI9sc,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnkg3hAkWG5lxIUmLWtepQ7d,7152722499120545796,硬件生产文件,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070843,wikcn4ZAaOMKu2A86FIM0rGCy8g,origin,1678070843,1678070858,Piffd8M1GoaqjHxgqPLcUcWdncc,docx,wikcn4ZAaOMKu2A86FIM0rGCy8g,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnkg3hAkWG5lxIUmLWtepQ7d,7152722499120545796,结构生产文件,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678960831,wikcnzXQU1Ts1O53trI0rzQDarg,origin,1678960831,1685945752,FbtpdWQRhoTV04x7S6Vce5e4nvh,docx,wikcnzXQU1Ts1O53trI0rzQDarg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20230316-DN1丝印&线缆确认会议纪要,2.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678070934,wikcnrRU0QKeDcYPRzmzH3R4Nub,origin,1678070934,1678071202,V9wDdbht5oPAcPxKj52ciOjDn2b,docx,wikcnrRU0QKeDcYPRzmzH3R4Nub,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20230228-白银DN EMC整改进展交流会议,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678071217,wikcnxX290mwzyQRLcNlvUoBCeh,origin,1678071217,1678071325,Jo2TdmPFWoHmvQxpPpwcWUcBnmg,docx,wikcnxX290mwzyQRLcNlvUoBCeh,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20221229-DN1硬件改版后交付节点问题总结会,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678071389,wikcny0do7t0P1WbArBsE92HqVt,origin,1678071389,1678071541,FnnNdvJEZoNzzqxher8ckQIqnIM,docx,wikcny0do7t0P1WbArBsE92HqVt,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20221201-DN1新版结构方案评审,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678073648,wikcn2T1MUywWrusUsdUsNC1RAb,origin,1678073648,1678073742,VHvAdWqw2oBRz0xdHihccR1nnzb,docx,wikcn2T1MUywWrusUsdUsNC1RAb,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20221128-白银PCBlayout评审会议,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678073629,wikcnn3ljedL9G4O7OJ3pohQItd,origin,1678073629,1678073932,G7PkdHnq8olLtSxsl59c2izAn4g,docx,wikcnn3ljedL9G4O7OJ3pohQItd,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20221118-白银预布局评审会议,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678073968,wikcnOWHZGmlQcOO8AAPswavUOg,origin,1678073968,1678074034,OR4Xdcz4zoXuF0xG3pLcWmQ1nFn,docx,wikcnOWHZGmlQcOO8AAPswavUOg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20221116-白银原理图评审会议,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678074110,wikcnCf6kY6VGLTuktn8b9Spntc,origin,1678074110,1678074177,ZHG8dduMXoiQmLxCnNVcHUHSnBh,docx,wikcnCf6kY6VGLTuktn8b9Spntc,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20221110-白银DN项目问题二次会议,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678074194,wikcnUI207JPZ9w39h6cJsEZpRd,origin,1678074194,1678074295,Z6Qcd3fRboY0LDx4V6hcC0g1n2f,docx,wikcnUI207JPZ9w39h6cJsEZpRd,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20221103-白银DN项目问题总结会,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678074308,wikcn6mYM4kXzwZ7iuxmD9GpzJn,origin,1678074308,1678074419,K6yddw1wQo00tKx8KnRc4CZKnKb,docx,wikcn6mYM4kXzwZ7iuxmD9GpzJn,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20221028-白银系列（DN1）项目周会&原理样机评审,1.0
ou_7503732b407ab8916c7677d2462c6efd,False,1678074439,wikcnEuTby4O4dtVwKTiDEQinbg,origin,1678074439,1678074513,QOKtdahrZocypaxmKBsc8v5unVA,docx,wikcnEuTby4O4dtVwKTiDEQinbg,7152722499120545796,ou_a753179085cd683f578489a415f7052f,wikcnQ1lbsVDAInTH5dqukuYWEe,7152722499120545796,20221020-白银系列（DN1）项目周会,1.0
